word,sentence,audio_path,source,license,status
се,Според неговиот изглед можеше да се заклучи дека беше неодамна и привремено напуштен.,common_voice_mk_39745356.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
според,Според неговиот изглед можеше да се заклучи дека беше неодамна и привремено напуштен.,common_voice_mk_39745356.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,Според неговиот изглед можеше да се заклучи дека беше неодамна и привремено напуштен.,common_voice_mk_39745356.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
беше,Според неговиот изглед можеше да се заклучи дека беше неодамна и привремено напуштен.,common_voice_mk_39745356.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
неговата,Во неговата плунка остана мирисот на железо и јаглен.,common_voice_mk_39745358.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Би требало да се тежнее кон асимилација, а не кон прилагодување.",common_voice_mk_39745360.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
две,"Тоа е веќе со доста грубо изделкани штици направено, и исто две соби.",common_voice_mk_39745362.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,"Тоа е веќе со доста грубо изделкани штици направено, и исто две соби.",common_voice_mk_39745362.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
веќе,"Тоа е веќе со доста грубо изделкани штици направено, и исто две соби.",common_voice_mk_39745362.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Тоа е веќе со доста грубо изделкани штици направено, и исто две соби.",common_voice_mk_39745362.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,Тој кој што мисли дека е поголем од другите треба да посети гробишта.,common_voice_mk_39745365.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Тој кој што мисли дека е поголем од другите треба да посети гробишта.,common_voice_mk_39745365.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
треба,Тој кој што мисли дека е поголем од другите треба да посети гробишта.,common_voice_mk_39745365.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
другите,Тој кој што мисли дека е поголем од другите треба да посети гробишта.,common_voice_mk_39745365.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Откако се смени власта стандардот на граѓаните почна да се менува.,common_voice_mk_39745760.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Струга со децении е центар на поезијата, а ти сепак пишуваш проза!",common_voice_mk_39745975.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
која,Песот не се буди од ненамерниот удар на вознемирената нога која стапнува во полумракот.,common_voice_mk_39745976.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Песот не се буди од ненамерниот удар на вознемирената нога која стапнува во полумракот.,common_voice_mk_39745976.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
му,Првите книги му се објавени првобитно на српски.,common_voice_mk_39751721.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Првите книги му се објавени првобитно на српски.,common_voice_mk_39751721.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Само старци и заскитани славеници кои го пијат првото утринско сонце како живо јајце.,common_voice_mk_39751741.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,Само старци и заскитани славеници кои го пијат првото утринско сонце како живо јајце.,common_voice_mk_39751741.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
кои,Само старци и заскитани славеници кои го пијат првото утринско сонце како живо јајце.,common_voice_mk_39751741.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,Само старци и заскитани славеници кои го пијат првото утринско сонце како живо јајце.,common_voice_mk_39751741.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
првото,Само старци и заскитани славеници кои го пијат првото утринско сонце како живо јајце.,common_voice_mk_39751741.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
живо,Само старци и заскитани славеници кои го пијат првото утринско сонце како живо јајце.,common_voice_mk_39751741.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,Можев да почувствувам како стои зад мене.,common_voice_mk_39751742.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Младичите пак се обидуваат да го запалат тракторот и тој конечно забрмчува.,common_voice_mk_39751745.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
пак,Младичите пак се обидуваат да го запалат тракторот и тој конечно забрмчува.,common_voice_mk_39751745.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Младичите пак се обидуваат да го запалат тракторот и тој конечно забрмчува.,common_voice_mk_39751745.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,"Претпоставувам дека очекуваш да ти платам за оваа услуга, рекол волкот.",common_voice_mk_39751754.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
оваа,"Претпоставувам дека очекуваш да ти платам за оваа услуга, рекол волкот.",common_voice_mk_39751754.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,"Претпоставувам дека очекуваш да ти платам за оваа услуга, рекол волкот.",common_voice_mk_39751754.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,Јавниот превоз е најефикасно и најеколошко решение за превоз на патници.,common_voice_mk_39752531.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
години,Тие години веројатно имаше некоја зараза меѓу вервериците.,common_voice_mk_39752545.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
меѓу,Тие години веројатно имаше некоја зараза меѓу вервериците.,common_voice_mk_39752545.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,"Ема со погледот го побара мажот, но освен продавачката во продавницата немаше никој друг.",common_voice_mk_39752617.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
освен,"Ема со погледот го побара мажот, но освен продавачката во продавницата немаше никој друг.",common_voice_mk_39752617.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Ема со погледот го побара мажот, но освен продавачката во продавницата немаше никој друг.",common_voice_mk_39752617.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,Размислете за елиминирање на анонимни коментари.,common_voice_mk_39752618.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,"Она што го нарекуваме д о м а, е центарот нејзин.",common_voice_mk_39752631.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,"Она што го нарекуваме д о м а, е центарот нејзин.",common_voice_mk_39752631.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
имаат,Дали машките кенгури имаат торбичка?,common_voice_mk_39752634.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Или ќе вреска од болка или ќе стега заби.,common_voice_mk_39752640.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
беше,Беше родена во бедно семејство.,common_voice_mk_39752753.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Се здрвувам, морници ми полазуваат и почнувам да се знојам.",common_voice_mk_39759499.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,Ми се чини дека ова гледиште води сметка само за крајностите.,common_voice_mk_39759562.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Ми се чини дека ова гледиште води сметка само за крајностите.,common_voice_mk_39759562.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ова,Ми се чини дека ова гледиште води сметка само за крајностите.,common_voice_mk_39759562.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,Ми се чини дека ова гледиште води сметка само за крајностите.,common_voice_mk_39759562.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,Ми се чини дека ова гледиште води сметка само за крајностите.,common_voice_mk_39759562.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
гледиште,Ми се чини дека ова гледиште води сметка само за крајностите.,common_voice_mk_39759562.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
води,Ми се чини дека ова гледиште води сметка само за крајностите.,common_voice_mk_39759562.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,"Тревата ѝ ги допира глуждовите, стапалата ѝ се студени и влажни.",common_voice_mk_39761066.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Тревата ѝ ги допира глуждовите, стапалата ѝ се студени и влажни.",common_voice_mk_39761066.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
неговите,"Почнувам да живеам како шарена, топла проекција на неговите кретивни воздишки.",common_voice_mk_39761073.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,"Почнувам да живеам како шарена, топла проекција на неговите кретивни воздишки.",common_voice_mk_39761073.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,Ги успа роморењето на дождот.,common_voice_mk_39761093.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,"Соочени во мачна неизвесност, тишината меѓу нас ја нарушуваат само боговите.",common_voice_mk_39761130.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
боговите,"Соочени во мачна неизвесност, тишината меѓу нас ја нарушуваат само боговите.",common_voice_mk_39761130.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,"Соочени во мачна неизвесност, тишината меѓу нас ја нарушуваат само боговите.",common_voice_mk_39761130.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
меѓу,"Соочени во мачна неизвесност, тишината меѓу нас ја нарушуваат само боговите.",common_voice_mk_39761130.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,Слушнав како влегуваат возила.,common_voice_mk_39761190.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
меѓутоа,Сакав да кренам раце од таа макотрпна работа меѓутоа совеста не ми дозволуваше.,common_voice_mk_39761192.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,Ми требаа часови да ги доведам работите во првобитниот ред.,common_voice_mk_39761214.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,"Го извадив пиштолот, дарувајќи ги со по неколку куршуми.",common_voice_mk_39761221.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
по,"Го извадив пиштолот, дарувајќи ги со по неколку куршуми.",common_voice_mk_39761221.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,"Го извадив пиштолот, дарувајќи ги со по неколку куршуми.",common_voice_mk_39761221.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Го извадив пиштолот, дарувајќи ги со по неколку куршуми.",common_voice_mk_39761221.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
една,На шести февруари сте разговарале со една жена покрај самопослуга.,common_voice_mk_39761222.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,На шести февруари сте разговарале со една жена покрај самопослуга.,common_voice_mk_39761222.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
под,"Се врати на софата, префинето склопи нозе под себе.",common_voice_mk_39761228.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Се врати на софата, префинето склопи нозе под себе.",common_voice_mk_39761228.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
си,Не се сеќавам кога последен пат си ме поканил на кафе.,common_voice_mk_39761239.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Не се сеќавам кога последен пат си ме поканил на кафе.,common_voice_mk_39761239.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,Тоа е прв бунар ископан во нашето село.,common_voice_mk_39761265.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
пораката,Го отворија писмото и ја прочитаа пораката.,common_voice_mk_39761268.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Го отворија писмото и ја прочитаа пораката.,common_voice_mk_39761268.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Го отворија писмото и ја прочитаа пораката.,common_voice_mk_39761268.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Да беа старци барем ќе се допираа.,common_voice_mk_39761276.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Да беа старци барем ќе се допираа.,common_voice_mk_39761276.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
му,"Во едното уше му влезе, во другото му излезе.",common_voice_mk_39761287.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,"Ако не се приемливи, тоа е друго прашање.",common_voice_mk_39761300.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Ако не се приемливи, тоа е друго прашање.",common_voice_mk_39761300.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,Данскиот принц Хамлет со идејата да се одмазди за смртта на својот татко.,common_voice_mk_39761302.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Данскиот принц Хамлет со идејата да се одмазди за смртта на својот татко.,common_voice_mk_39761302.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,Данскиот принц Хамлет со идејата да се одмазди за смртта на својот татко.,common_voice_mk_39761302.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нејзиното,Грешките најчесто се јавуваа како последица на нејзиното невнимание.,common_voice_mk_39761319.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,Грешките најчесто се јавуваа како последица на нејзиното невнимание.,common_voice_mk_39761319.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Грешките најчесто се јавуваа како последица на нејзиното невнимание.,common_voice_mk_39761319.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,"Од двајцата аморални љубовници, жената е таа што никогаш не се кае.",common_voice_mk_39761501.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Од двајцата аморални љубовници, жената е таа што никогаш не се кае.",common_voice_mk_39761501.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
може,Не може обновување да има без обновување на содржините.,common_voice_mk_39761568.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
може,Учи само не може да научи.,common_voice_mk_39763397.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,Учи само не може да научи.,common_voice_mk_39763397.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Ви се чини дека нема повисок врв од оној што е пред вас.,common_voice_mk_39763422.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
оној,Ви се чини дека нема повисок врв од оној што е пред вас.,common_voice_mk_39763422.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,Ви се чини дека нема повисок врв од оној што е пред вас.,common_voice_mk_39763422.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нема,Ви се чини дека нема повисок врв од оној што е пред вас.,common_voice_mk_39763422.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Ви се чини дека нема повисок врв од оној што е пред вас.,common_voice_mk_39763422.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
пред,Ви се чини дека нема повисок врв од оној што е пред вас.,common_voice_mk_39763422.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
под,Потоа ме бакна и скокна под чизмата на прадедо ми.,common_voice_mk_39763438.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
потоа,Потоа ме бакна и скокна под чизмата на прадедо ми.,common_voice_mk_39763438.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Утре ќе биде сончево.,common_voice_mk_39763440.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Кинезите од страв не сакаат да се возат во јавен превоз,common_voice_mk_39763441.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,По пат на логика се обиде да го расчлени случајот.,common_voice_mk_39763547.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
по,По пат на логика се обиде да го расчлени случајот.,common_voice_mk_39763547.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,По пат на логика се обиде да го расчлени случајот.,common_voice_mk_39763547.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,Ај објасни ми како тоа еден маж сака жена.,common_voice_mk_39763548.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,Ај објасни ми како тоа еден маж сака жена.,common_voice_mk_39763548.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
плоча,Цепелинот бил испечатен и на самата грамофонска плоча.,common_voice_mk_39763580.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
бил,Цепелинот бил испечатен и на самата грамофонска плоча.,common_voice_mk_39763580.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Со спуштени раце, со зафрлена глава, со подотворена уста, старецот заспа.",common_voice_mk_39763600.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
луѓето,"Ако лавиринтите се изградени од луѓето, тогаш имаме кратка меморија.",common_voice_mk_39763662.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Ако лавиринтите се изградени од луѓето, тогаш имаме кратка меморија.",common_voice_mk_39763662.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
беше,Тој беше рационалист и сакаше да ја заврши започнатата работа.,common_voice_mk_39763664.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Тој беше рационалист и сакаше да ја заврши започнатата работа.,common_voice_mk_39763664.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
си,"Што ти е тебе, жено, дали си нормална?",common_voice_mk_39763727.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,"Што ти е тебе, жено, дали си нормална?",common_voice_mk_39763727.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,Ги губам убавите зборови некаде меѓу јавето и сонот.,common_voice_mk_39764450.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
меѓу,Ги губам убавите зборови некаде меѓу јавето и сонот.,common_voice_mk_39764450.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
работи,"Неколку пати те молев да ми прочиташ неколку твои работи, ама не сакаше.",common_voice_mk_39764464.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Ѓаволот ни копа ни ора, само ги учи луѓето да се караат.",common_voice_mk_39764468.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
луѓето,"Ѓаволот ни копа ни ора, само ги учи луѓето да се караат.",common_voice_mk_39764468.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,"Ѓаволот ни копа ни ора, само ги учи луѓето да се караат.",common_voice_mk_39764468.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,"Ѓаволот ни копа ни ора, само ги учи луѓето да се караат.",common_voice_mk_39764468.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ѓаволот,"Ѓаволот ни копа ни ора, само ги учи луѓето да се караат.",common_voice_mk_39764468.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
две,Две кучиња околу нас играа.,common_voice_mk_39764911.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
околу,Две кучиња околу нас играа.,common_voice_mk_39764911.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Не се плашеа, не се смееја и не се бранеа.",common_voice_mk_39767753.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Подобро е да гледам само отстрана откако да се мешам во туѓа работа.,common_voice_mk_39767755.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,Подобро е да гледам само отстрана откако да се мешам во туѓа работа.,common_voice_mk_39767755.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,Мајкрософт е ексклузивен партнер на Фејсбук во служењето за транспарентно рекламирање.,common_voice_mk_39767756.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Таткото повторно ќе ја стекне почитта на синот.,common_voice_mk_39767764.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Таткото повторно ќе ја стекне почитта на синот.,common_voice_mk_39767764.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Исклучително популарните манекенки со пејачките го делат медиумскиот простор и стил.,common_voice_mk_39767772.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,Исклучително популарните манекенки со пејачките го делат медиумскиот простор и стил.,common_voice_mk_39767772.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Смртта го отвора идеално затворениот свет на паланката кон ударот на пропаѓањето и минливоста.,common_voice_mk_39767775.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
заедно,Тој седеше во втори клас заедно со мене во клупата.,common_voice_mk_39767777.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,Тој седеше во втори клас заедно со мене во клупата.,common_voice_mk_39767777.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,"Авангардата тоа го потврдува и ја антиципира постмодерната која, пак, е критика на модерната.",common_voice_mk_39767779.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
пак,"Авангардата тоа го потврдува и ја антиципира постмодерната која, пак, е критика на модерната.",common_voice_mk_39767779.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
критика,"Авангардата тоа го потврдува и ја антиципира постмодерната која, пак, е критика на модерната.",common_voice_mk_39767779.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
која,"Авангардата тоа го потврдува и ја антиципира постмодерната која, пак, е критика на модерната.",common_voice_mk_39767779.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,"Авангардата тоа го потврдува и ја антиципира постмодерната која, пак, е критика на модерната.",common_voice_mk_39767779.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,"Авангардата тоа го потврдува и ја антиципира постмодерната која, пак, е критика на модерната.",common_voice_mk_39767779.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
додека,Музиката не е музика додека не се слушне.,common_voice_mk_39767780.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
музиката,Музиката не е музика додека не се слушне.,common_voice_mk_39767780.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Музиката не е музика додека не се слушне.,common_voice_mk_39767780.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
гитарата,Навистина ме интересира гитарата и веќе седум месеци доаѓам на часови.,common_voice_mk_39767794.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
веќе,Навистина ме интересира гитарата и веќе седум месеци доаѓам на часови.,common_voice_mk_39767794.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
како,Ми треба некој силен како тебе.,common_voice_mk_39767859.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
некој,Ми треба некој силен како тебе.,common_voice_mk_39767859.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
треба,Ми треба некој силен како тебе.,common_voice_mk_39767859.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Ја погледнав верверицата што ја држев во рака.,common_voice_mk_39767861.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Ја погледнав верверицата што ја држев во рака.,common_voice_mk_39767861.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ќе,Тој рече дека ќе дојде.,common_voice_mk_39767877.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
дека,Тој рече дека ќе дојде.,common_voice_mk_39767877.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
го,Кога се врати таа го беше испила чајот.,common_voice_mk_39767886.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
беше,Кога се врати таа го беше испила чајот.,common_voice_mk_39767886.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,Кога се врати таа го беше испила чајот.,common_voice_mk_39767886.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
си,Нема да кажам никому што си кажал.,common_voice_mk_39768544.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
нема,Нема да кажам никому што си кажал.,common_voice_mk_39768544.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Нема да кажам никому што си кажал.,common_voice_mk_39768544.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
сите,Уморна е главата што сите ги шие!,common_voice_mk_39768556.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,Уморна е главата што сите ги шие!,common_voice_mk_39768556.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
што,Уморна е главата што сите ги шие!,common_voice_mk_39768556.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
луѓето,"Кои се писателите кои особено ги почитувате, луѓето кои сѐ уште ги почитувате?",common_voice_mk_39768569.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
уште,"Кои се писателите кои особено ги почитувате, луѓето кои сѐ уште ги почитувате?",common_voice_mk_39768569.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
кои,"Кои се писателите кои особено ги почитувате, луѓето кои сѐ уште ги почитувате?",common_voice_mk_39768569.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,"Кои се писателите кои особено ги почитувате, луѓето кои сѐ уште ги почитувате?",common_voice_mk_39768569.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Кои се писателите кои особено ги почитувате, луѓето кои сѐ уште ги почитувате?",common_voice_mk_39768569.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
само,На само неколку метри има автобуска станица.,common_voice_mk_39768911.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ја,Затоа решив да ја истресам од себе.,common_voice_mk_39768954.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Млад човеку гледај, осмели се и учи со спокоен ум на грешките туѓи.",common_voice_mk_39768957.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Млад човеку гледај, осмели се и учи со спокоен ум на грешките туѓи.",common_voice_mk_39768957.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
по,"Една по една, се појавуваат и другите кули, ги има многу.",common_voice_mk_39768962.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
една,"Една по една, се појавуваат и другите кули, ги има многу.",common_voice_mk_39768962.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
ги,"Една по една, се појавуваат и другите кули, ги има многу.",common_voice_mk_39768962.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
другите,"Една по една, се појавуваат и другите кули, ги има многу.",common_voice_mk_39768962.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Една по една, се појавуваат и другите кули, ги има многу.",common_voice_mk_39768962.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Очите ѝ се тажни, со рацете во џебовите на фустанот шета.",common_voice_mk_39768963.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Очите ѝ се тажни, со рацете во џебовите на фустанот шета.",common_voice_mk_39768963.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
може,Сешто може да подметне подобро е тој да не ве сретне.,common_voice_mk_39768964.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
со,"Некогаш ме ословуваа со друже, денес со господине.",common_voice_mk_39768973.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
првиот,"Првиот пат ништо не ти зедовме, а очигледно, тебе ти се допаднало тоа.",common_voice_mk_39768976.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
тоа,"Првиот пат ништо не ти зедовме, а очигледно, тебе ти се допаднало тоа.",common_voice_mk_39768976.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Првиот пат ништо не ти зедовме, а очигледно, тебе ти се допаднало тоа.",common_voice_mk_39768976.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,"Две столчиња, софа и маса за кафе, од стакло, хром и дебела црна пластика.",common_voice_mk_39768983.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
две,"Две столчиња, софа и маса за кафе, од стакло, хром и дебела црна пластика.",common_voice_mk_39768983.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
црна,"Две столчиња, софа и маса за кафе, од стакло, хром и дебела црна пластика.",common_voice_mk_39768983.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
беше,Подрумот беше голем и поделен на многу бесмислени простории.,common_voice_mk_39768986.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
луѓето,"Правдата е посилна од неправдата, а луѓето се секогаш на страната на послабиот.",common_voice_mk_39768989.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
се,"Правдата е посилна од неправдата, а луѓето се секогаш на страната на послабиот.",common_voice_mk_39768989.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
за,"Тоа беше толку јасно, што немаше простор за преиспитување.",common_voice_mk_39768993.mp3,Common Voice 17.0 MK,CC-0,needs_alignment
